Image_ID,image_name,feature1,feature2,feature3,feature4,PPE
564,kp1852_jpg.rf.12fd80979788b3525ebcbead4c8b4f88.jpg,148,304,177,328,no_goggles
565,frame2176_jpg.rf.13083dafcd02e40afbe44e0fe19b8352.jpg,84,102,156,336,suit
566,packing1226_jpg.rf.13081d289ad36362696dce9403212012.jpg,308,147,335,166,no_goggles
567,packing1220_jpg.rf.131598e322b62a6929681695c2407b9f.jpg,74,91,96,113,no_goggles
568,frame151_jpg.rf.12f109b08a11b85b02f48b00b1800eb6.jpg,57,119,116,316,no-suit
570,PP02img1095_jpg.rf.1326231589de83d94d79098f73475384.jpg,77,233,117,266,glove
573,nglovpp398_jpg.rf.1310ec9d708e142efd47848a8b63fd12.jpg,295,204,319,307,no_glove
575,kp1543_jpg.rf.1306358e6fa0f135c34377263c58fa48.jpg,151,300,181,326,no_goggles
576,packing1282_jpg.rf.12fc747a3caadf322ddbbcc513288024.jpg,287,104,316,127,no_goggles
578,PP02img482_jpg.rf.1338647a8ff507c33ddbbfeceaf01bf1.jpg,77,193,129,235,no_glove
582,packing732_jpg.rf.13072fbb1120b29321a3802348f6671b.jpg,326,96,350,122,goggles
583,kp1902_jpg.rf.132089d393eee36bc890a84b78e25440.jpg,151,328,180,351,no_goggles
584,goggle876593_jpg.rf.13291a1fa1fc5a7ca7fdf8894f1083d4.jpg,258,23,310,73,no_glove
586,packing1237_jpg.rf.13104dfcd60d16e33210657139c1807e.jpg,57,136,84,158,no_goggles
588,kp310_jpg.rf.1342118246cfc3dc2f60dc9447c01621.jpg,230,292,255,317,goggles
589,packing586_jpg.rf.134ef46a595f3ef05df175a912d2f031.jpg,282,100,301,114,no_goggles
592,kp396_jpg.rf.133b3b893ccb13a5aab3f83e4dd028b1.jpg,158,325,184,355,goggles
593,kp1583_jpg.rf.12fe920ffdbd07aad939857cbfed5bf7.jpg,308,269,339,294,no_goggles
594,kp708_jpg.rf.133c9bd4660fc0a4f487fb753c1caad1.jpg,218,311,244,334,goggles
595,kp1213_jpg.rf.132ace94b56dbff817c4d4ac9d36b797.jpg,153,274,183,302,goggles
596,kp1047_jpg.rf.13473f2e3e98ca4d71b0c616a16ec893.jpg,158,289,184,315,goggles
597,nglovpp2121_jpg.rf.132f39f77e44106ea96dfea376b6c399.jpg,160,115,205,144,no_glove
602,PP02img679_jpg.rf.13534dccec6ffe0cdf7081aaed019f4e.jpg,86,214,117,334,no_glove
606,nglovpp298_jpg.rf.1339f793cfe1634d3acf9cacd0670057.jpg,159,116,194,173,no_glove
609,kp1184_jpg.rf.135512d58411339e9704cd5b0d5fe670.jpg,222,286,252,306,goggles
610,packing30_jpg.rf.1372aa3630dfba44ba09813c7cdbec89.jpg,295,86,318,110,goggles
611,fglov198_jpg.rf.1339fe66fad78b2ee94944457b3c253f.jpg,263,28,304,62,no_glove
616,packing1867_jpg.rf.13443e4e69b3a7a54350127abebd2e36.jpg,325,151,349,177,goggles
617,packing1347_jpg.rf.1379986abfc2d340a0ca818c6521fe17.jpg,60,149,85,173,no_goggles
619,img484_jpg.rf.1365f7536c12f4f503a789b364e61089.jpg,63,127,104,192,glove
622,goggle8765196_jpg.rf.136a7f70126f977f3d2f6dbe5e45fb74.jpg,62,206,99,290,glove
626,kp622_jpg.rf.134790ef97622276dbc7b92f89336a02.jpg,7,260,32,276,no_goggles
628,frame9_jpg.rf.131bf2411989102e3ad30c65c1e7a8eb.jpg,91,148,174,358,suit
629,nglovpp2148_jpg.rf.138975243807080b458754f860d73378.jpg,193,91,232,140,no_glove
633,PP02img429_jpg.rf.1323370249729ff46a852153d896be67.jpg,286,222,339,270,no_glove
641,PP02img614_jpg.rf.13724e0f1e0364dbc8da133ffa2a7ae2.jpg,250,114,275,192,no_glove
646,frame56_jpg.rf.13496f9cebdaf52668d0588fe3a8e081.jpg,95,164,169,373,suit
647,packing1507_jpg.rf.136d665da743de263829caf4222a18a3.jpg,99,176,125,201,no_goggles
650,packing1875_jpg.rf.1391495f16a7b88797b318be67f8e415.jpg,67,151,93,171,goggles
651,PP02img1367_jpg.rf.13981c8f56bac61f02a3f91d9055e3e0.jpg,283,230,302,288,glove
656,PP02img530_jpg.rf.135a49fce5cbf93f790978f56dec1d17.jpg,355,219,386,309,no_glove
662,frame2206_jpg.rf.137626a948a12aee25b103337f1b7e89.jpg,84,102,161,344,suit
663,PP02img285_jpg.rf.131a75e421ed571d26c26952c903a6d5.jpg,348,192,366,254,no_glove
668,packing1072_jpg.rf.1368c4d525155623200f6f0c8629900c.jpg,90,106,112,126,no_goggles
670,kp1569_jpg.rf.1393e90bca5acc85ed67c4b6583df5d7.jpg,297,266,333,289,no_goggles
672,kp94_jpg.rf.13a81e782d0350b54436ba73856d7ede.jpg,171,303,196,327,no_goggles
673,packing812_jpg.rf.139e60ca519d9e483e5dd1bab6b2c043.jpg,290,97,316,124,goggles
674,packing1761_jpg.rf.136e494437a8ffb6ac752df14f6a5912.jpg,349,129,377,159,goggles
675,PP02img1282_jpg.rf.13c36a66b736529d4cebb5a7104c1dca.jpg,66,268,90,344,glove
678,img243_jpg.rf.13bfaa7fe5a849f53ecea2b90d47db16.jpg,273,170,300,264,glove
682,packing1111_jpg.rf.137f5d0c04a5619cba2a20081866faab.jpg,313,140,339,162,no_goggles
684,PP02img175_jpg.rf.13b600869273c06225183a8990d6d08e.jpg,90,203,134,261,no_glove
688,PP02img183_jpg.rf.134d2d1efdd3001b053ca353f06771f2.jpg,85,206,128,289,no_glove
692,packing1574_jpg.rf.13af3929d41fac33f811c3c2e52737fe.jpg,320,152,340,175,goggles
694,kp1164_jpg.rf.139565f8ff640cd2260536923ff466e5.jpg,148,278,180,304,goggles
695,nglovpp347_jpg.rf.13b8b3d7aea70e227afeb0e1fcbea86a.jpg,251,161,318,216,no_glove
696,packing601_jpg.rf.13ab8065da9f34947432b63c97806f97.jpg,60,131,87,152,goggles
697,goggle8765151_jpg.rf.13a3a88524dc649f4c1504fd15300cbd.jpg,256,28,293,65,no_glove
701,packing165_jpg.rf.139f9de1692e2dc7032edb0fb6b53bfb.jpg,290,86,313,103,goggles
703,kp1144_jpg.rf.13ba1bc326a216e80d0a7eb3fd985998.jpg,231,300,255,323,no_goggles
705,nglovpp2138_jpg.rf.13c0472edfb35b12dc9ad9d6cfc30303.jpg,164,97,225,154,no_glove
708,kp577_jpg.rf.13aab11368f00d0659ffc8388ebfba6b.jpg,231,303,258,332,goggles
710,img150_jpg.rf.139ccd44127a05f0bca55db9de36dd10.jpg,87,177,131,265,glove
715,kp954_jpg.rf.13ebe693eb069a3a2adface263766f32.jpg,223,308,250,333,goggles
716,PP02img403_jpg.rf.13f1e29f88651974ce3623e11347bdef.jpg,106,287,160,327,glove
718,nglov44_jpg.rf.13c51015f07c396be4fec9f528bd3228.jpg,80,2,120,83,no_glove
720,packing1621_jpg.rf.13df5383e735b405674c40ca3381e5b0.jpg,113,76,137,93,no_goggles
724,nglovpp2110_jpg.rf.1428d26b0ee9be3855b2b477fa4a0600.jpg,168,120,211,161,no_glove
728,PP02img606_jpg.rf.14091600c7051b27248bd4c4ea6e19f2.jpg,114,145,146,219,no_glove
734,kp1937_jpg.rf.13e8cb125a258b5b4eff2bcb98e7c7c8.jpg,153,308,189,329,no_goggles
735,kp1122_jpg.rf.13746e3c0bafe71ecedace74ac44b77f.jpg,150,321,181,343,no_goggles
736,packing227_jpg.rf.14154e4db7a6061269f28374535399f2.jpg,115,96,131,109,no_goggles
738,img54_jpg.rf.1403913dbf102449dbf678524c374153.jpg,264,197,305,302,glove
743,packing287_jpg.rf.142ace50fe8d631dfea06acee1d6ca9f.jpg,306,76,334,97,no_goggles
745,kp753_jpg.rf.13e3ba014949b1137dca035819a7c52b.jpg,159,301,187,324,goggles
746,kp1706_jpg.rf.13d3441b2ef13415583de4404aa27902.jpg,145,303,172,327,no_goggles
747,kp943_jpg.rf.13fc3eb5bbea4192a676ecf96da1dc45.jpg,171,297,202,326,goggles
748,PP02img397_jpg.rf.13f7af66d0e1dd9431523e70c3cd15cd.jpg,78,217,123,272,no_glove
753,packing1453_jpg.rf.13c8ac2851b610d9e94eb9aff32032f4.jpg,110,94,137,118,no_goggles
755,PP02img546_jpg.rf.141776b529a5508a80ca376cf447a94a.jpg,33,146,66,219,no_glove
760,kp338_jpg.rf.13b1d9360ba4b3d6619014d2bd45114e.jpg,218,298,243,323,goggles
761,nglov64_jpg.rf.142afd4cc562de4920bb0c9fb46ced0f.jpg,309,172,340,269,no_glove
763,packing1324_jpg.rf.144c5f4d97ed2db9ea4b998204aac294.jpg,296,110,320,134,no_goggles
764,packing1099_jpg.rf.14230609d7c86c7a970d93124af8e09d.jpg,350,63,376,86,no_goggles
765,kp1853_jpg.rf.1455695def95e18cec76e7d1826ed203.jpg,228,314,257,338,no_goggles
766,kp561_jpg.rf.1448e96dcbe8936a0e1c2f2d3a2be1be.jpg,153,307,183,334,goggles
768,packing138_jpg.rf.13e2cc65c323b69af0db60cef984c44e.jpg,96,86,128,105,goggles
771,packing1198_jpg.rf.141fd897d41b2a42d001cd6f64472ed8.jpg,275,109,296,130,no_goggles
772,PP02img853_jpg.rf.1430e2f728b6147e94e013b6ca5fdda7.jpg,102,44,124,90,no_glove
773,packing1430_jpg.rf.14491a123d1924294406c67d2490926c.jpg,317,102,342,122,no_goggles
774,kp524_jpg.rf.14406ab18fcdd2d0aac291a741046681.jpg,141,329,175,356,goggles
776,kp1207_jpg.rf.14408714ab3e429668a48e7c107d11d2.jpg,229,268,258,292,goggles
777,PP02img1119_jpg.rf.14374d985e5221b40c99c8b9219572ed.jpg,348,226,372,259,glove
782,kp1627_jpg.rf.144b5393f3004a90631b9983d9afc3ef.jpg,225,286,258,313,no_goggles
783,PP02img160_jpg.rf.143e9951449008bf61d01ebf1f8e33af.jpg,56,208,100,250,no_glove
786,goggle876575_jpg.rf.142e4c30359df6a7eb697d7d64f7286f.jpg,289,34,330,77,no_glove
789,packing1967_jpg.rf.145f426b6ca70f095d326eddb0ccef75.jpg,67,148,94,173,goggles
791,PP02img671_jpg.rf.141822f6b52ca6d718dff741c752b1c5.jpg,322,193,363,282,no_glove
792,nglovpp3196_jpg.rf.145c7e0e90648e01cb8324f13c51f76c.jpg,274,138,324,193,no_glove
793,nglov145_jpg.rf.14632669be7f551accde1f32c965a5c7.jpg,318,186,357,269,glove
796,kp98_jpg.rf.147673fce81e393c241819367a2bad73.jpg,228,303,252,329,no_goggles
797,packing1868_jpg.rf.146151dcc71b2fa2ffbf4b4624261291.jpg,293,86,316,108,no_goggles
798,goggle876574_jpg.rf.145b16c849f208b0fb3edee2842f9bdf.jpg,0,234,21,323,glove
802,PP02img1404_jpg.rf.14586923e26fe904165982d9fc15914d.jpg,76,203,113,245,glove
804,img172_jpg.rf.1459ace902124d817f08f96aec94a686.jpg,8,153,53,199,glove
810,kp1388_jpg.rf.146ddbd88a9ac655c1d89ac252355e9d.jpg,155,282,188,308,goggles
811,img253_jpg.rf.145fbfa1fec77ddf9f2c9d95dd433a1e.jpg,228,187,282,281,glove
816,packing1370_jpg.rf.146ce40efc37f0ba8210de4d6e471efd.jpg,45,174,77,202,no_goggles
818,kp111_jpg.rf.1480398314c58d27d2fc6c5694562d19.jpg,135,325,160,343,no_goggles
819,PP02img1481_jpg.rf.147ba0c7b1ef1da5c61233d905aab2ca.jpg,57,214,86,256,glove
821,kp1133_jpg.rf.148854c31d13229835b70bdb2e469b4f.jpg,158,309,184,328,no_goggles
822,PP02img963_jpg.rf.14642dd3350f46f4c41a1628a1dd0ebe.jpg,174,84,212,160,no_glove
824,kp1411_jpg.rf.14781aae96cfab7f439aaa587b981259.jpg,234,289,262,311,goggles
825,packing769_jpg.rf.14850f039ed633d9f0faed599b82dfc0.jpg,54,81,80,106,goggles
826,kp1836_jpg.rf.1499578eec6c32aa327006983f845f3e.jpg,222,311,247,333,no_goggles
827,kp30_jpg.rf.14a466bd3c8c7b5a3713e99bd2482833.jpg,153,321,185,347,no_goggles
829,nglovpp357_jpg.rf.147b6398c547d2a1ed275322b6a61d7f.jpg,250,148,311,223,no_glove
831,packing1541_jpg.rf.146bd26d8582f461f43490b460cfc9f5.jpg,306,97,334,116,no_goggles
832,fglov176_jpg.rf.1485e11e5a34310ac429d04a298d24d8.jpg,269,0,315,49,no_glove
835,kp182_jpg.rf.148cd199bda9b8318fe965750bed5b7a.jpg,166,284,192,312,goggles
836,PP02img934_jpg.rf.148f83807c8fafebfad1ccc82ff6b099.jpg,303,114,335,177,no_glove
838,kp460_jpg.rf.14696e467da1fdbf3f977dd0b5fc1dca.jpg,230,300,255,319,goggles
839,PP02img1301_jpg.rf.149cf3adc1da98d2fed54eca10f77ea4.jpg,70,195,105,255,glove
841,packing148_jpg.rf.147b9a2222e25a1d16294bcd9cf17c1b.jpg,105,95,130,118,goggles
842,PP02img255_jpg.rf.1460fcf2f8c89a3b35f0581ae8f72edc.jpg,0,307,40,370,no_glove
847,nglovpp278_jpg.rf.148e7232aa34f0b9245ebed1fc317b7e.jpg,195,100,237,136,no_glove
849,PP02img638_jpg.rf.149190ca3212800cffbf478f103c5cc0.jpg,286,126,317,204,no_glove
853,kp1513_jpg.rf.149b8c855aafd32abbde79030ef8044a.jpg,146,310,176,333,no_goggles
854,kp14_jpg.rf.14a2ea258eb3b4333f59958adb8bf72c.jpg,168,297,191,321,no_goggles
856,img388_jpg.rf.14a38a9af2b263220f8524baa65ca458.jpg,323,0,353,135,no_glove
859,kp207_jpg.rf.148c0f72c123f9dd862813b373c66b8e.jpg,225,296,247,321,goggles
860,kp132_jpg.rf.14d1c2f8773a9267456f980f503a233a.jpg,247,283,281,305,goggles
862,kp1376_jpg.rf.14a8cdc2fbfeb37a0ed30ac3af536a75.jpg,162,281,192,305,goggles
863,frame1077_jpg.rf.14b2dc5b386f6d4a0d667e06d5645aa4.jpg,356,178,405,352,no-suit
864,PP02img895_jpg.rf.14cc1dda57e4e01352af130833b68b93.jpg,199,203,245,262,no_glove
865,packing1381_jpg.rf.14a3a81474befcff76771b9e3530e23b.jpg,331,138,353,160,no_goggles
866,kp116_jpg.rf.14e7719b3a39d4fee2bc31872630d80a.jpg,239,303,264,324,no_goggles
867,PP02img372_jpg.rf.14f43c448cba95f8e73e0966725e2bd0.jpg,88,232,117,328,no_glove
871,packing206_jpg.rf.14ba9ba812e42b26b03e1005a037b12f.jpg,287,69,308,87,goggles
874,packing1658_jpg.rf.140949e3f05fa308e5b1f37e606cd96b.jpg,323,161,347,186,goggles
876,frame78_jpg.rf.14ad1a83a1905ef4b20fbfaaaffc67ce.jpg,274,177,359,343,suit
877,kp1954_jpg.rf.14af34af04b45c756b80810733158221.jpg,225,312,256,336,no_goggles
878,frame2217_jpg.rf.14dc1111fbd06544705a9d0d6fc7a925.jpg,104,108,174,329,suit
879,fglov113_jpg.rf.14acfffcf8c11dc1212c948b84c900b2.jpg,142,226,185,311,glove
882,packing1457_jpg.rf.14f05e67616ae7c17a27f8603616fdf7.jpg,293,90,323,120,no_goggles
884,packing1021_jpg.rf.140d6457b8ec30b5271b6769b53ecc4a.jpg,308,119,331,136,no_goggles
886,PP02img1031_jpg.rf.14e19f5d71a10c03d69e6f28467e2bd1.jpg,307,204,341,246,glove
889,PP02img785_jpg.rf.14e36b7577aa14ec719ffcd6e55d8641.jpg,156,160,225,229,glove
892,packing1401_jpg.rf.15009cc94fc137184f80be90c8b85539.jpg,303,101,332,125,no_goggles
893,packing1295_jpg.rf.1500ffcf82754c061a4140992f5efa62.jpg,104,106,128,127,no_goggles
896,nglovpp3195_jpg.rf.14e68fe2d4929db826fc760b47837e0b.jpg,100,177,151,228,no_glove
897,img38_jpg.rf.14ac86e09ae82ebd2fb4f2f8b33e2e2a.jpg,138,31,175,60,no_glove
903,fglov1106_jpg.rf.14fc132677ac969cc0d76db6313e6d28.jpg,264,37,303,80,no_glove
906,packing1222_jpg.rf.14db9eba6f884452db21400a2f34a062.jpg,275,84,301,106,no_goggles
907,nglovpp273_jpg.rf.14efd19e0b869aac7d75a65d16f82079.jpg,204,134,244,197,no_glove
909,kp1096_jpg.rf.151c9427d7eaccfd19e6771069fa9b99.jpg,164,300,195,318,goggles
912,nglovpp2177_jpg.rf.1529af9bfc8c46a6bf300359e673af52.jpg,275,253,315,320,glove
916,kp851_jpg.rf.15290843edcbbb849515ca312cf2a668.jpg,174,311,196,334,goggles
917,PP02img1364_jpg.rf.15068a783b30a958bb4c4ce0b6e59546.jpg,136,157,175,216,no_glove
922,packing1363_jpg.rf.1537bacf1cca084d57b703cca3f537c9.jpg,310,129,335,151,no_goggles
924,fglov1179_jpg.rf.14f14a3e394ec96980020d8f50014e45.jpg,54,207,78,299,glove
925,PP02img1341_jpg.rf.1552df52f5f4082890be492a74dd8d79.jpg,87,197,117,244,glove
929,goggle8765190_jpg.rf.152643cc11e42f772dabd039a1ac0c9c.jpg,199,85,253,207,no_glove
934,img230_jpg.rf.153fb58631fba5328d0c1bf589cfb8de.jpg,70,144,105,209,glove
936,kp149_jpg.rf.154e6ebaf25d98fc9ccccd890ac8ac61.jpg,238,292,261,314,goggles
937,kp1863_jpg.rf.155a2809a4c3144dd734632b6261b684.jpg,233,307,260,329,no_goggles
938,kp917_jpg.rf.154269a8ae3aebeba2cbcff183d1a962.jpg,225,296,251,324,goggles
939,img171_jpg.rf.153f7ff11aad8d6d938b7111b5702485.jpg,262,98,283,196,no_glove
942,packing1862_jpg.rf.1533d002592c159c65e0a10e14e915be.jpg,326,128,347,156,goggles
943,nglovpp2184_jpg.rf.152c80bfc474160d8a112b769cf1ecb4.jpg,186,141,233,188,no_glove
947,img413_jpg.rf.155115ada2a4fb20f8978a92cb35aa15.jpg,65,195,107,295,glove
953,kp1420_jpg.rf.15459bedcffa1e24fd5c777ff856dbd7.jpg,170,288,206,314,goggles
954,kp1913_jpg.rf.1558f0aa6aea1120ef4daf1168b432bf.jpg,160,307,189,328,no_goggles
955,packing1040_jpg.rf.1523763e7d7271703f5fd6b29ecbbdd6.jpg,49,70,75,94,no_goggles
956,nglovpp339_jpg.rf.153eee46aeebe1f316dcf7c340f3a9a0.jpg,122,125,182,190,no_glove
958,nglovpp263_jpg.rf.156b3d10249be4a793bdc2d4bb580cf4.jpg,186,122,224,159,no_glove
960,packing792_jpg.rf.155557b4997d2ec704e50dc8c5313de1.jpg,329,129,351,151,goggles
961,packing1548_jpg.rf.1583ac0d1b364edc07195fb105cbcc1e.jpg,101,92,126,116,no_goggles
963,PP02img194_jpg.rf.153e968496fb5497e7cabdeb8a3c2443.jpg,88,196,139,236,no_glove
966,PP02img963_jpg.rf.155fe1c58cfa2694b65c76dd45c9e811.jpg,209,85,244,155,no_glove
968,kp927_jpg.rf.156b76585a7563c212c9abf8b4f66d68.jpg,256,301,287,329,goggles
969,packing331_jpg.rf.157bd7c0836b3f6372fc5d7095ce755f.jpg,83,150,102,168,goggles
970,packing1288_jpg.rf.1554d69aec3f0c617a9bc8ef67530d3b.jpg,93,130,120,157,no_goggles
972,packing796_jpg.rf.15960d5962c4946f9c354ade62a58c6b.jpg,277,108,304,131,goggles
973,goggle8765121_jpg.rf.14e488e905c7157af17e3c401d0695be.jpg,343,220,383,304,glove
976,kp1737_jpg.rf.1569b3a47c8e4b4c3939c15867942b45.jpg,165,308,191,331,no_goggles
977,frame2415_jpg.rf.1573f7c4cd5b8a121730ca09bc4d0d28.jpg,275,141,345,315,suit
978,kp494_jpg.rf.15768009e138378e541a03f3c27e0e4c.jpg,222,297,248,319,goggles
979,packing1843_jpg.rf.15b46bc96e23f652c809ad7a268930dc.jpg,341,150,364,177,goggles
980,kp1230_jpg.rf.15aca7868360c86440cc2dc98f067e9e.jpg,161,281,192,304,goggles
981,kp742_jpg.rf.157df20015dd8448f72d8522252e05b2.jpg,160,294,192,316,goggles
982,kp1392_jpg.rf.15b90883f098c0e1eddcb358db68def1.jpg,158,296,188,319,goggles
983,packing47_jpg.rf.158ad0b8606b5130197b891fd882703e.jpg,273,63,299,94,goggles
984,PP02img509_jpg.rf.15ba2d136085c29a7c8edb11ff05fd36.jpg,223,91,254,151,no_glove
989,kp587_jpg.rf.15903953643aa60daaec1d4cf27e4f80.jpg,388,269,410,292,no_goggles
991,packing1162_jpg.rf.15b84695da95ab8c46882c332ac3eb43.jpg,85,103,116,121,no_goggles
992,PP02img437_jpg.rf.15a8384153111cc873923eca469e27e6.jpg,296,201,347,240,no_glove
995,kp815_jpg.rf.159b1ca5fe41ece329c78e93857364af.jpg,223,300,254,323,goggles
996,kp337_jpg.rf.15c906b20c435676b09504904a5182db.jpg,223,307,247,335,goggles
997,frame2205_jpg.rf.15af73c5237a4ce9bf81299ec020fa70.jpg,228,94,304,332,suit
998,img479_jpg.rf.15d30eb39863c1542b7d81f14fcf9591.jpg,233,244,263,324,glove
1002,PP02img1123_jpg.rf.15bbcbb02272d88f97b2bfd68d2d8b3c.jpg,50,214,87,253,glove
1006,packing1984_jpg.rf.15e84337ddf353db7c939fd58960ad8d.jpg,288,92,321,123,goggles
1007,kp1840_jpg.rf.15ce38ef48b062712a894bf0377e8878.jpg,220,323,249,343,no_goggles
1008,PP02img1339_jpg.rf.1593cb3376a78ca14dec0a25c88349b1.jpg,50,200,93,248,glove
1013,kp308_jpg.rf.158d3f717ec6b49f5cab747303163b07.jpg,207,317,233,344,goggles
1014,packing1586_jpg.rf.15f28e93eeb458435d928378802f9aa9.jpg,98,86,126,110,no_goggles
1017,nglovpp336_jpg.rf.15fd916a5ed08989efabccbc8f0a5c0a.jpg,119,145,172,212,no_glove
1020,frame5_jpg.rf.160009166868ecf7d3dbf1f1b73d065f.jpg,67,139,152,355,suit
1021,kp231_jpg.rf.160f2b48f63f4a33418f4f16420d5075.jpg,154,307,183,329,goggles
1022,packing1962_jpg.rf.15fbe23c5009858c0929b0dec10a7120.jpg,49,168,81,193,goggles
1023,PP02img1090_jpg.rf.160dbe8bd133d2766dbcd211dd004a7a.jpg,77,253,110,345,glove
1025,packing578_jpg.rf.15ec03a848cd8eb1bc7d4ca6db69eb38.jpg,96,108,124,133,goggles
1027,packing47_jpg.rf.15dc3397332c7fc05ba2e83e623f0a7c.jpg,282,93,306,122,goggles
1028,packing1740_jpg.rf.15ce99f4090aef2ee7647869f12e1704.jpg,292,81,320,106,no_goggles
1030,kp915_jpg.rf.16061041a23d5b069eb9c212fb76cc57.jpg,252,306,284,334,goggles
1031,kp71_jpg.rf.15f4420466419014f6a7a36d7f3e5c70.jpg,88,227,116,245,no_goggles
1033,PP02img759_jpg.rf.15c0ac8a941d1954c591f2a114c549b0.jpg,275,214,306,312,no_glove
1037,PP02img362_jpg.rf.15dc56004d72cb395ed8687505a46562.jpg,110,219,132,315,no_glove
1042,fglov1105_jpg.rf.15c534de2c0e1b5010d10dbc203329ca.jpg,126,155,158,233,glove
1048,packing1463_jpg.rf.16120eff3c85f593f01172012afd7fae.jpg,62,137,89,164,no_goggles
1050,kp1352_jpg.rf.1613fc6493aaca343b95dbe0e10550cd.jpg,147,284,176,313,goggles
1051,kp675_jpg.rf.1612f2add1b29c20b649da7b13d84d23.jpg,228,321,258,344,goggles
1052,packing623_jpg.rf.16367221e2fa316b9c52fc0a9ddf1428.jpg,76,136,101,159,goggles
1055,kp86_jpg.rf.162a376932377768a327d5b0d4a98f36.jpg,158,312,178,337,no_goggles
1056,PP02img1394_jpg.rf.1622c0905d1f1930ac8595339e377230.jpg,299,211,348,281,glove
1059,kp359_jpg.rf.1618173cb2f470a6c756e4665871d277.jpg,165,285,191,306,goggles
1060,goggle876558_jpg.rf.157daaae391bf8bc389d9818e2031abf.jpg,220,28,266,63,no_glove
1061,img133_jpg.rf.15f8562fca9e6001e2ccb44a791d7862.jpg,75,181,116,260,glove
1064,nglov121_jpg.rf.15d3133af7209a9a1f834c0914e4d08e.jpg,314,70,357,150,glove
1069,packing1645_jpg.rf.160d3fc637bc673491bc5de26d634371.jpg,107,104,133,127,no_goggles
1072,kp1404_jpg.rf.16292779cbf24015fca5b1961de11232.jpg,226,292,252,314,goggles
1073,kp162_jpg.rf.160c90ab6bf214f0f9f3ad7b2ba8b148.jpg,176,296,199,323,goggles
1074,packing1982_jpg.rf.16302d834f056e61aec44a647c8f719a.jpg,71,133,100,158,goggles
1076,kp68_jpg.rf.163cb2af78d5f127f69440ea2b4546c4.jpg,91,273,121,300,goggles
1078,img19_jpg.rf.163809d03008742e76e15340fd1a9f48.jpg,253,117,273,230,no_glove
1082,nglovpp2158_jpg.rf.15b37adedfcfc7c17a41452a7ecf34ed.jpg,100,190,162,307,no_glove
1085,kp1351_jpg.rf.161ada49c0495e21ee9519a4cd1162d4.jpg,159,281,185,303,goggles
1086,packing1673_jpg.rf.161e7ee8312846d3534b398af50bd69c.jpg,67,143,90,169,goggles
1088,packing1172_jpg.rf.1646a78e5bd7c03df55217964f74f6d9.jpg,290,104,312,121,no_goggles
1089,packing212_jpg.rf.1655b0b5a75827b92306ef5fc7d13e64.jpg,290,72,316,89,goggles
1091,packing301_jpg.rf.163860315b538ffb16f5a45039af75aa.jpg,129,58,154,80,no_goggles
1092,PP02img533_jpg.rf.161f308ff0439d4e1204e76c2527c4fc.jpg,42,155,73,233,no_glove
1099,PP02img936_jpg.rf.165dc8dcb4ad58e060fd6dd74276d913.jpg,112,111,136,176,no_glove
1101,PP02img1249_jpg.rf.164cef3e28841261e90fb58fcde97e21.jpg,313,165,354,207,glove
1104,kp1703_jpg.rf.163bd6543667f920c35a166da08d7588.jpg,225,307,251,329,no_goggles
1105,nglovpp214_jpg.rf.164e7fdd649155f8bbc4c7d94a4d4feb.jpg,178,124,222,165,no_glove
1108,kp1711_jpg.rf.168f6961881d39b1b3dd5e60096d55ec.jpg,148,308,179,331,no_goggles
1109,img17_jpg.rf.1670f65bee3b242e687547a6ea67186e.jpg,275,200,324,306,glove
1114,PP02img288_jpg.rf.167370d1d986ec9a0616a5951d0efda7.jpg,277,206,314,243,no_glove
1119,kp1491_jpg.rf.163a01a26799ed5d8e788fefe4008b73.jpg,224,291,254,314,goggles
1120,PP02img942_jpg.rf.166c67ac0426bb250b80cd7a9e280e67.jpg,342,26,369,87,no_glove
1121,packing206_jpg.rf.165f99f673f953b90657682a59149ee7.jpg,290,47,313,67,goggles
1124,kp754_jpg.rf.168786dc5b671fb5372b1ee9e468996e.jpg,161,287,192,309,goggles
1125,kp746_jpg.rf.1652741d172176e88592e19ea9e7ed1c.jpg,219,307,249,330,goggles
1126,packing1254_jpg.rf.164ac53383d91f13e78517fa12d492d8.jpg,300,99,330,123,no_goggles
1128,PP02img647_jpg.rf.1679e0f266e2b1704cd2276ba2081aa6.jpg,32,123,48,177,no_glove
1131,frame688_jpg.rf.168a33b27433fe8ddc908653032f8f4a.jpg,167,207,223,388,no-suit
1132,kp1303_jpg.rf.1674aafd57e953c98c40c81931219a58.jpg,156,278,191,308,goggles
1133,kp806_jpg.rf.16743092518397fbeeda3512bc3addc1.jpg,154,328,182,352,goggles
1134,PP02img1452_jpg.rf.166e09d5a1470760cf4628c3d0a69229.jpg,30,208,61,250,glove
1142,kp1656_jpg.rf.1659b6c2f7c97f83777859004d831752.jpg,216,268,244,294,no_goggles
1143,packing808_jpg.rf.169d97beb3c0fe06cf47467470d2a648.jpg,299,94,326,123,goggles
1145,nglov83_jpg.rf.1681a063e373a0a8a0df0fa0cb92c41d.jpg,258,44,294,78,no_glove
1146,packing1605_jpg.rf.168b5d4186a4c56e664dc3dd34fb6aa2.jpg,121,86,146,108,no_goggles
1149,kp1119_jpg.rf.16bbc4cdcfe4b1b7e7390223ba76219a.jpg,241,320,271,347,no_goggles
1150,kp1937_jpg.rf.164fd032ddfcafb8b8554230cd4baa09.jpg,224,316,259,336,no_goggles
